Ticker,Entry Date,Exit Date,Allocated Capital,Shares Bought,Entry Price,Exit Price,Trade Result,Profit/Loss,Risked Capital,Initial Stop,R_Multiple,CAGR,MAR,Max Drawdown,Winrate,Sharpe Ratio,Sortino Ratio,CAGMAR,Omega Ratio
AIV ,2011-04-26,2011-08-04,6513.611963177376,1826.5058297014052,3.566159963607788,3.3088629245758057,-0.2572970390319824,-469.9545417568259,668.6543206118549,3.2000760947590554,-0.7028363195601459,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ACN ,2011-07-07,2011-08-08,6622.3604128669685,104.38777673741748,63.43999862670898,53.15999984741211,-10.279998779296868,-1073.1062174341657,1168.2373401554362,52.248675498005106,-0.9185686679826438,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AEP ,2011-05-17,2011-08-08,6513.611963177376,167.66054617778812,38.84999847412109,33.90999984741211,-4.939998626708977,-828.2428678715504,632.8703746000792,35.07528588354548,-1.308708546193097,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AAPL ,2011-07-18,2011-11-25,6622.3604128669685,496.0569455907311,13.350000381469728,12.98464298248291,-0.3653573989868182,-181.23807539037512,798.1192189758468,11.741073773204212,-0.2270814573578886,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AEE ,2012-06-18,2012-09-12,6371.585423789321,187.95236392320865,33.900001525878906,32.310001373291016,-1.5900001525878906,-298.8442873171565,424.1990080138037,31.643051950149612,-0.704490773602733,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ALGN ,2012-04-24,2012-10-18,6371.585423789321,200.6166680690116,31.76000022888184,28.18000030517578,-3.5799999237060582,-718.2076563812252,1529.941663842843,24.133806061822167,-0.4694346675789334,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AAPL ,2012-01-25,2012-11-02,6371.585423789321,399.4187826326718,15.952142715454102,20.600000381469727,4.647857666015625,1856.4416508098923,964.893462992182,13.536398877289253,1.9239861414885904,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ABT ,2012-03-19,2012-11-08,6371.585423789321,220.5192497805997,28.89355659484864,30.457704544067383,1.564147949218743,344.9247323075807,679.8547267881155,25.810584348822406,0.5073506423013816,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AJG ,2011-10-21,2012-12-14,6380.64732755884,209.0644571381627,30.520000457763672,35.220001220703125,4.700000762939453,982.6031080528874,768.7948597206143,26.84269026240824,1.2781083219130427,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AKAM ,2012-12-18,2013-02-07,6479.93130116292,158.27873762886395,40.93999862670898,35.2599983215332,-5.680000305175774,-899.0232780347835,883.3904630404663,35.35876594647455,-1.0176963818926819,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AAL ,2012-01-26,2013-08-15,6371.585423789321,811.6669428275048,7.849999904632568,15.720000267028809,7.87000036239624,6387.819134197512,2161.7504642767017,5.186653216216165,2.9549289984007507,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AJG ,2013-02-05,2013-08-28,6479.93130116292,170.70420067037102,37.959999084472656,41.75,3.7900009155273438,646.9690768250696,480.5101940263176,35.14512872897285,1.3464211266860968,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AAP ,2012-11-01,2013-09-03,6320.732826604401,78.03373860005433,81.0,79.77999877929688,-1.220001220703125,-95.20125634809486,950.5515343792168,68.81871083671807,-0.10015370330265007,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ALB ,2013-10-17,2013-12-19,6781.959484994905,100.54795836683354,67.44999694824219,63.130001068115234,-4.319995880126953,-434.3667658998973,557.4046714258833,61.9063272360012,-0.7792664614538559,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AIG ,2013-05-03,2014-01-24,6434.98013726118,144.54133133637487,44.52000045776367,47.86000061035156,3.3400001525878906,482.7680687187489,1239.8732164610003,35.94201653442771,0.3893688986174936,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ALL ,2012-08-01,2014-01-24,6371.585423789321,175.0435482608259,36.400001525878906,50.619998931884766,14.21999740600586,2489.118802207006,697.7048785056236,32.414108384213385,3.5675811921199623,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADI ,2013-01-02,2014-02-03,6479.93130116292,147.2711659355209,44.0,47.2599983215332,3.259998321533203,480.103753760036,723.0615503026886,39.09027075524571,0.6639873929944893,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AJG ,2013-10-17,2014-02-03,6781.959484994905,145.41079703573354,46.63999938964844,44.380001068115234,-2.259998321533203,-328.62815723356306,577.1998050454152,42.67055683921958,-0.5693490440588522,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADP ,2013-11-19,2014-02-05,6781.959484994905,96.9094393307443,69.9824447631836,64.55662536621094,-5.425819396972656,-525.8131156704973,739.504724865811,62.351560403797926,-0.7110341529811188,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ALGN ,2013-07-22,2014-03-28,6434.98013726118,146.24954857411774,44.0,50.72999954223633,6.729999542236328,984.259394956082,1678.9297657504278,32.52010291915832,0.5862421496328345,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ABBV ,2013-09-17,2014-04-10,6781.959484994905,142.4781450083887,47.59999847412109,47.34999847412109,-0.25,-35.61953625209718,794.7694195275578,42.02181369721538,-0.0448174468933025,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
A ,2013-05-21,2014-04-11,6434.98013726118,192.43000243002095,33.4406280517578,37.7467803955078,4.30615234375,828.6329059718529,809.1454626063681,29.2357460043202,1.0240839802805208,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADI ,2014-03-20,2014-07-23,6890.118614288997,129.44051612891533,53.22999954223633,51.27999877929688,-1.950000762939446,-252.40910520666057,605.1982673038264,48.554506231462724,-0.4170684531718003,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AEE ,2014-02-21,2014-07-31,6890.118614288997,168.5449714839419,40.880001068115234,38.45000076293945,-2.4300003051757812,-409.5643321418222,932.6200629251724,35.34664071500599,-0.4391545372262521,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ALK ,2012-11-06,2014-07-31,6413.554909144896,309.3851929942208,20.729999542236328,43.970001220703125,23.240001678466797,7190.112404478466,1112.2777458533913,17.134876792214584,6.464313820251682,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AES ,2014-06-18,2014-09-25,6978.982252522788,464.3368181313437,15.029999732971191,14.149999618530272,-0.8800001144409197,-408.616453094715,539.8232720347645,13.867431418429163,-0.7569448637412582,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADBE ,2012-12-14,2014-10-09,6430.801145760275,171.214081752756,37.560001373291016,65.66000366210938,28.10000228881836,4811.116089130377,954.8591095138197,31.983012029081017,5.0385612298132925,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AKAM ,2013-09-16,2014-10-10,6781.959484994905,132.02179532819537,51.369998931884766,56.54999923706055,5.180000305175781,683.8729400899065,1142.0255986732373,42.719718151849506,0.5988245280004271,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADM ,2013-02-15,2014-10-13,6434.98013726118,197.57384702351652,32.56999969482422,44.7599983215332,12.189998626708984,2408.4249238902776,1125.2086473124614,26.874870181156695,2.140425182158663,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ABBV ,2014-09-17,2014-10-16,7305.389200879286,122.53252820795281,59.619998931884766,52.900001525878906,-6.719997406005859,-823.4182717087826,874.2550396062801,52.485117668988096,-0.9418513298815049,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ABBV ,2014-10-31,2015-02-04,7638.958162294637,120.37438185472227,63.459999084472656,56.90999984741211,-6.549999237060547,-788.4521093100658,1191.5555096872822,53.56125242984518,-0.6616998561124451,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AEE ,2014-10-30,2015-03-06,7638.958162294637,179.40248552839068,42.58000183105469,40.95000076293945,-1.6300010681152344,-292.42624303380467,735.1709666147126,38.48211564821041,-0.3977663105771953,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AEP ,2014-10-30,2015-03-06,7638.958162294637,131.09590015932207,58.27000045776367,55.0099983215332,-3.2600021362304688,-427.3729145704462,850.8048929308898,51.78005766094929,-0.5023160046696644,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AAP ,2013-10-16,2015-04-01,6781.959484994905,70.52786217464809,96.16000366210938,143.75,47.589996337890625,3356.4207026107574,1145.4205176776204,79.91932257012878,2.930295599572475,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADP ,2014-10-30,2015-06-08,7638.958162294637,96.75691523208751,78.94999694824219,83.5,4.5500030517578125,440.24425958467015,823.1947250781622,70.44213243950301,0.5347996606062667,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ALK ,2014-10-28,2015-06-09,7638.958162294637,144.7046415952563,52.790000915527344,60.650001525878906,7.8600006103515625,1137.3785712594185,1341.5362133006922,43.51914271421951,0.8478180163776811,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AIV ,2014-11-03,2015-06-09,7638.958162294637,1573.3200804307978,4.855310916900635,4.905970096588135,0.0506591796875,79.70310466049574,905.5354241742646,4.27975389233999,0.08801765511622589,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AAPL ,2014-04-28,2015-07-08,6978.982252522788,328.9257465143114,21.217500686645508,30.64249992370605,9.424999237060543,3100.1249099469546,955.6580916528497,18.312109114899787,3.2439686714577616,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ABT ,2014-12-03,2015-08-21,7638.958162294637,167.22762940588473,45.68000030517578,47.130001068115234,1.4500007629394531,242.48019022308898,703.2428537113499,41.474697292690436,0.3448029211294572,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ALLE ,2015-08-17,2015-08-24,7969.2391763520345,123.21025260901746,64.68000030517578,58.560001373291016,-6.119998931884766,-754.046614364439,596.9463637184894,59.835059636051625,-1.2631731428387354,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ALK ,2015-07-10,2016-01-07,7969.2391763520345,112.95873609680126,70.55000305175781,73.98999786376953,3.4399948120117188,388.5774661443972,949.6725185115803,62.142751418756646,0.4091699597177076,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADSK ,2015-11-05,2016-01-15,7943.660855144967,125.11672145441337,63.4900016784668,49.400001525878906,-14.09000015258789,-1762.894624383981,1916.8301361862996,48.169666283611505,-0.9196926692165918,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AEE ,2016-02-03,2016-09-09,7874.9449972329885,166.38378813807677,47.33000183105469,48.060001373291016,0.7299995422363281,121.46008917634224,950.6751462359183,41.61625317276003,0.12776192757036783,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADP ,2016-07-08,2016-09-09,7874.9449972329885,83.35921345904664,94.47000122070312,86.56999969482422,-7.900001525878906,-658.5379135225339,731.2403798173876,85.69784095821892,-0.9005765158742879,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AEP ,2016-02-03,2016-09-09,7874.9449972329885,124.38706091317889,63.310001373291016,63.709999084472656,0.3999977111816406,49.75453966588287,961.9185304606045,55.57673294972069,0.05172427611105322,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ACN ,2016-09-30,2017-02-01,7850.578832998973,64.25946591357591,122.16999816894533,113.20999908447266,-8.95999908447267,-575.7647557543429,733.5985663439561,110.75380359100423,-0.7848498922561811,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AKAM ,2016-10-26,2017-03-30,7850.578832998973,115.96128784172436,67.69999694824219,60.52999877929688,-7.169998168945305,-831.4422214937032,1865.834045876064,51.60985099864958,-0.4456142406294857,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADM ,2016-11-01,2017-05-02,7850.578832998973,167.92681995719727,46.75,41.66999816894531,-5.0800018310546875,-853.068552865753,909.0885003068884,41.33640078732745,-0.9383778945369738,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADI ,2016-07-26,2017-07-03,7874.9449972329885,125.25759712140189,62.869998931884766,76.11000061035156,13.240001678466797,1658.4107961280788,910.448579658104,55.601389278007396,1.821531532017825,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AIZ ,2017-05-03,2017-08-28,7737.565056493282,74.03659839569461,104.51000213623048,95.44000244140624,-9.069999694824247,-671.5119248547754,904.550278556349,92.2923922222538,-0.7423710331796041,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADSK ,2016-08-26,2017-12-01,7874.9449972329885,114.34506582219959,68.87000274658203,107.05999755859376,38.18999481201173,4366.8374705289425,1502.0978465874123,55.73346873187349,2.9071591311111176,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AEE ,2017-08-08,2017-12-21,7820.485596299685,133.84366858555262,58.43000030517578,58.369998931884766,-0.060001373291015625,-8.030803921440723,558.9864770970912,54.25358700894438,-0.014366723079144973,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ALB ,2016-12-08,2018-01-18,7850.578832998973,85.51828509823397,91.8000030517578,117.91000366210938,26.110000610351577,2232.882476111109,1093.159843122747,79.01724154213392,2.0425946764862886,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ALLE ,2017-02-09,2018-02-05,7821.790595211255,109.04489375651454,71.7300033569336,79.11000061035156,7.379997253417969,804.7510164223315,733.3525921822805,65.00476784228604,1.0973589307533318,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AAPL ,2017-02-01,2018-02-05,7821.790595211255,243.00708645316521,32.1875,39.122501373291016,6.935001373291016,1685.2544782721493,1134.0342440475015,27.52082850247532,1.4860701844922055,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
A ,2018-01-19,2018-02-08,8116.494457192878,111.0783425631764,73.0699996948242,65.0500030517578,-8.019996643066406,-890.8479344740551,918.4446656376348,64.80155920098748,-0.9699527557880468,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ALL ,2016-11-14,2018-02-08,7850.578832998973,111.05642328285651,70.69000244140625,90.05999755859375,19.3699951171875,2151.162376721239,376.4752295582426,67.30005687653447,5.713954618595813,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADP ,2017-07-27,2018-02-08,7820.485596299685,67.63370908986609,115.62999725341795,108.25,-7.3799972534179545,-499.1365873216807,1108.4584644156787,99.2408552215526,-0.45029796184992765,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ABBV ,2017-09-07,2018-03-27,7786.910000056947,95.21778083014905,81.77999877929688,92.01000213623048,10.230003356933608,974.0782175321933,1421.2316520087286,66.85388267348316,0.6853761075159414,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AJG ,2018-01-26,2018-06-20,8116.494457192878,115.14391691256662,70.48999786376953,65.55000305175781,-4.939994812011719,-568.8103521827875,1103.2440883485126,60.908561710383765,-0.5155797870934083,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AKAM ,2017-12-18,2018-10-02,8005.251873583394,121.90120445852239,65.66999816894531,69.41000366210938,3.7400054931640625,455.9111742981892,2051.3305832338847,48.84218590617262,0.2222514391509991,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ALGN ,2017-04-28,2018-10-10,7780.218484136571,57.79392932947178,134.6199951171875,316.0299987792969,181.41000366210938,10484.396931307167,2201.485686784395,96.5280066968439,4.762418849345882,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADBE ,2016-09-21,2018-10-10,7850.578832998973,72.83892115340204,107.77999877929688,237.9100036621093,130.13000488281241,9478.529165350996,918.2063203002277,95.17401415239055,10.32287510529418,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADSK ,2018-03-07,2018-10-11,8279.053624673876,60.123847553793006,137.6999969482422,130.88999938964844,-6.80999755859375,-409.4432550545932,1897.4141064422995,106.14156907576319,-0.2157901396771577,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ALK ,2018-11-28,2018-12-11,9299.786718736434,124.4285119687505,74.73999786376953,62.43000030517578,-12.30999755859375,-1531.7146785547718,1546.5626598575564,62.31067089210273,-0.990399366486611,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADP ,2018-05-04,2018-12-14,8327.757535550487,66.43073943047528,125.36000061035156,134.82000732421875,9.460006713867188,628.4352410194579,822.7240272171261,112.97531192149287,0.7638469525986102,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AAP ,2018-05-30,2018-12-20,8327.757535550487,64.79232564103852,128.52999877929688,152.5,23.970001220703125,1553.0721247078877,1304.575452563622,108.39527696376564,1.190480873801469,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ABT ,2017-06-19,2018-12-24,7737.565056493282,158.26478120454976,48.88999938964844,65.55999755859375,16.669998168945312,2638.2736128883753,967.2878715478158,42.77816664842952,2.7274958060486316,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AES ,2018-10-16,2019-08-06,9299.786718736434,605.454878034041,15.359999656677246,15.699999809265137,0.3400001525878906,205.85475091665666,1520.9231510962268,12.847965802007874,0.13534855509845053,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AFL ,2019-06-07,2019-08-21,9464.190033739482,173.49569507069097,54.54999923706055,48.97999954223633,-5.569999694824219,-966.3709685970645,1125.1592020323783,48.06477087693362,-0.8588748746413004,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
ADBE ,2019-06-20,2019-10-02,9464.190033739482,31.326968629408572,302.1099853515625,266.6600036621094,-35.449981689453125,-1110.5404642986064,1389.784613747875,257.7461456775508,-0.7990737941066837,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
AIV ,2019-10-04,2019-12-17,9370.637199640532,1318.2625232806768,7.10832405090332,6.727045059204102,-0.38127899169921875,-502.6258056713243,605.6439105943824,6.64889817790865,-0.829903177228422,0.037365579644085045,0.43047331202232986,-0.08680115259304806,0.45555555555555555,0.24314867246857622,1.2292486655005792,0.43047331202232986,2.346979159272153
